train_size,iter,test_point,lm_pred,dtree_pred,true_dtree_pred,label
64,0,334,0,0,0,0.0
64,0,335,1,1,1,1.0
64,0,336,1,1,1,1.0
64,0,337,0,0,0,0.0
64,0,338,0,0,1,0.0
64,0,339,1,1,1,1.0
64,0,340,0,1,1,1.0
64,0,341,1,1,0,0.0
64,0,342,0,0,0,0.0
64,0,343,0,0,0,1.0
64,0,344,0,0,0,0.0
64,0,345,1,1,1,1.0
64,0,346,0,1,1,1.0
64,0,347,1,0,0,1.0
64,0,348,0,0,0,0.0
64,0,349,1,0,0,0.0
64,0,350,0,0,0,0.0
64,0,351,1,1,0,0.0
64,0,352,0,0,0,0.0
64,0,353,0,0,0,1.0
64,0,354,1,0,0,0.0
64,0,355,0,1,0,0.0
64,0,356,0,0,0,0.0
64,0,357,1,1,1,1.0
64,0,358,0,0,0,0.0
64,0,359,1,0,1,1.0
64,0,360,1,1,1,1.0
64,0,361,0,0,0,0.0
64,0,362,1,1,1,1.0
64,0,363,0,0,0,0.0
64,0,364,0,0,0,1.0
64,0,365,0,0,0,0.0
64,0,366,1,1,1,0.0
64,0,367,1,1,1,1.0
64,0,368,1,1,1,1.0
64,0,369,0,0,0,0.0
64,0,370,0,0,0,0.0
64,0,371,0,0,0,1.0
64,0,372,1,1,1,1.0
64,0,373,1,0,1,1.0
64,0,374,1,1,1,1.0
64,0,375,1,1,1,0.0
64,0,376,1,1,1,1.0
64,0,377,0,0,0,1.0
64,0,378,0,0,0,0.0
64,0,379,0,0,0,0.0
64,0,380,0,0,0,1.0
64,0,381,0,0,0,0.0
64,0,382,1,1,0,0.0
64,0,383,0,0,0,1.0
64,0,384,1,0,0,0.0
64,0,385,0,0,0,1.0
64,0,386,1,1,1,1.0
64,0,387,0,0,0,0.0
64,0,388,0,0,0,0.0
64,0,389,1,1,1,1.0
64,0,390,1,1,0,0.0
64,0,391,1,0,0,0.0
64,0,392,1,1,1,1.0
64,0,393,0,0,0,0.0
64,0,394,0,0,0,1.0
64,0,395,0,0,0,0.0
64,0,396,0,0,0,1.0
64,0,397,0,0,0,0.0
64,0,398,0,0,0,0.0
64,0,399,0,0,0,0.0
64,0,400,1,1,1,1.0
64,0,401,1,1,1,0.0
64,0,402,0,0,0,0.0
64,0,403,1,0,1,1.0
64,0,404,0,0,0,1.0
64,0,405,1,0,0,1.0
64,0,406,0,0,0,1.0
64,0,407,0,0,0,0.0
64,0,408,1,1,1,1.0
64,0,409,0,0,0,0.0
64,0,410,0,0,0,0.0
64,0,411,1,1,1,0.0
64,0,412,1,1,1,1.0
64,0,413,0,0,0,0.0
64,0,414,0,0,0,0.0
64,0,415,1,1,1,1.0
64,0,416,1,0,0,1.0
64,0,417,0,0,0,0.0
64,0,418,0,0,0,1.0
64,0,419,0,0,0,0.0
64,0,420,0,0,0,0.0
64,0,421,0,1,0,1.0
64,0,422,0,0,0,1.0
64,0,423,0,0,0,0.0
64,0,424,1,1,0,0.0
64,0,425,0,0,0,0.0
64,0,426,0,0,0,0.0
64,0,427,1,1,1,1.0
64,0,428,0,0,0,1.0
64,0,429,0,0,0,0.0
64,0,430,1,1,1,1.0
64,0,431,1,0,0,0.0
64,0,432,0,0,0,0.0
64,0,433,0,0,0,0.0
64,0,434,0,0,0,1.0
64,0,435,0,0,0,0.0
64,0,436,0,0,0,0.0
64,0,437,1,0,1,0.0
64,0,438,0,0,0,0.0
64,0,439,1,1,1,1.0
64,0,440,1,0,1,1.0
64,0,441,1,1,1,0.0
64,0,442,0,0,0,0.0
64,0,443,0,0,0,1.0
64,0,444,1,1,0,1.0
64,0,445,1,0,0,0.0
64,0,446,1,1,1,1.0
64,0,447,0,0,0,0.0
64,0,448,0,0,0,0.0
64,0,449,1,1,1,1.0
64,0,450,1,0,1,1.0
64,0,451,1,0,0,1.0
64,0,452,1,1,1,1.0
64,0,453,0,0,0,1.0
64,0,454,1,0,1,1.0
64,0,455,0,0,0,0.0
64,0,456,1,1,1,1.0
64,0,457,0,0,0,0.0
64,0,458,0,0,1,1.0
64,0,459,0,0,0,1.0
64,0,460,1,1,1,1.0
64,0,461,1,0,0,0.0
64,0,462,1,0,1,1.0
64,0,463,1,1,1,1.0
64,0,464,0,0,0,0.0
64,0,465,1,0,1,1.0
64,0,466,0,0,1,1.0
64,0,467,0,0,0,0.0
64,0,468,1,1,1,1.0
64,0,469,1,0,1,1.0
64,0,470,0,0,0,0.0
64,0,471,1,0,0,0.0
64,0,472,0,0,0,0.0
64,0,473,0,0,0,0.0
64,0,474,0,0,0,0.0
64,0,475,0,0,0,0.0
64,0,476,1,0,1,1.0
64,0,477,1,1,1,1.0
64,0,478,0,0,0,0.0
64,0,479,1,0,0,1.0
64,0,480,0,0,0,1.0
64,0,481,0,0,0,0.0
64,0,482,0,0,0,0.0
64,0,483,0,0,0,0.0
64,0,484,1,1,0,1.0
64,0,485,0,0,0,0.0
64,0,486,1,1,0,1.0
64,0,487,0,0,0,0.0
64,0,488,1,1,1,1.0
64,0,489,1,1,1,1.0
64,0,490,0,0,0,0.0
64,0,491,0,0,0,0.0
64,0,492,0,0,0,0.0
64,0,493,0,0,0,0.0
64,0,494,0,0,0,0.0
64,0,495,1,1,1,1.0
64,0,496,1,1,1,1.0
64,0,497,0,0,0,0.0
64,0,498,1,1,1,1.0
64,0,499,1,0,0,0.0
64,0,500,0,0,0,0.0
64,0,501,0,0,0,0.0
64,0,502,0,0,0,1.0
64,0,503,0,0,0,0.0
64,0,504,1,1,0,1.0
64,0,505,0,0,0,0.0
64,0,506,1,1,1,1.0
64,0,507,1,0,0,0.0
64,0,508,0,0,0,0.0
64,0,509,0,1,0,1.0
64,0,510,0,0,0,0.0
64,0,511,0,0,0,0.0
64,0,512,0,0,0,0.0
64,0,513,1,1,1,1.0
64,0,514,0,0,0,1.0
64,0,515,1,1,1,1.0
64,0,516,0,0,0,0.0
64,0,517,0,0,0,0.0
64,0,518,0,0,0,1.0
64,0,519,1,1,1,0.0
64,0,520,0,0,1,1.0
64,0,521,1,1,1,0.0
64,0,522,1,1,1,1.0
64,0,523,1,0,0,0.0
64,0,524,0,1,0,1.0
64,0,525,0,0,0,0.0
64,0,526,1,1,1,1.0
64,0,527,0,0,0,0.0
64,0,528,1,1,1,1.0
64,0,529,1,1,1,0.0
64,0,530,1,0,1,1.0
64,0,531,1,0,0,0.0
64,0,532,0,0,0,0.0
64,0,533,1,1,0,0.0
64,0,534,0,0,0,0.0
64,0,535,1,1,0,0.0
64,0,536,0,0,0,0.0
64,0,537,0,0,0,0.0
64,0,538,0,0,0,0.0
64,0,539,0,0,0,0.0
64,0,540,1,1,1,1.0
64,0,541,0,0,0,1.0
64,0,542,0,0,0,0.0
64,0,543,0,0,0,0.0
64,0,544,0,0,0,0.0
64,0,545,0,0,0,0.0
64,0,546,0,0,0,0.0
64,0,547,0,0,0,0.0
64,0,548,0,0,0,1.0
64,0,549,1,1,1,1.0
64,0,550,0,1,0,0.0
64,0,551,0,0,0,0.0
64,0,552,0,0,1,1.0
64,0,553,1,0,0,1.0
64,0,554,1,1,1,0.0
64,0,555,1,0,0,0.0
64,0,556,0,0,0,0.0
64,0,557,1,1,1,1.0
64,0,558,1,1,1,1.0
64,0,559,1,1,1,1.0
64,0,560,0,0,0,1.0
64,0,561,1,1,1,1.0
64,0,562,0,0,0,0.0
64,0,563,1,1,0,0.0
64,0,564,0,0,0,1.0
64,0,565,1,1,1,1.0
64,0,566,0,0,0,0.0
64,0,567,0,0,0,0.0
64,0,568,0,0,0,0.0
64,0,569,1,1,1,1.0
64,0,570,0,0,0,0.0
64,0,571,0,0,0,1.0
64,0,572,0,0,0,1.0
64,0,573,1,1,1,1.0
64,0,574,1,1,1,1.0
64,0,575,1,1,1,1.0
64,0,576,1,1,1,1.0
64,0,577,0,0,0,1.0
64,0,578,1,1,1,1.0
64,0,579,0,0,0,0.0
64,0,580,0,0,0,0.0
64,0,581,1,1,1,1.0
64,0,582,0,0,0,0.0
64,0,583,1,1,1,1.0
64,0,584,0,0,0,0.0
64,0,585,1,1,1,1.0
64,0,586,0,0,0,0.0
64,0,587,0,1,1,1.0
64,0,588,1,1,1,1.0
64,0,589,1,1,1,1.0
64,0,590,0,0,0,0.0
64,0,591,0,0,0,0.0
64,0,592,0,0,0,1.0
64,0,593,0,0,0,0.0
64,0,594,0,0,0,0.0
64,0,595,0,0,0,1.0
64,0,596,0,0,0,0.0
64,0,597,0,0,0,0.0
64,0,598,0,0,0,0.0
64,0,599,0,0,0,0.0
64,0,600,0,0,0,0.0
64,0,601,0,0,0,0.0
64,0,602,1,0,0,0.0
64,0,603,1,0,0,0.0
64,0,604,0,0,0,1.0
64,0,605,0,1,0,0.0
64,0,606,0,0,0,0.0
64,0,607,0,0,0,1.0
64,0,608,1,1,1,1.0
64,0,609,0,0,0,0.0
64,0,610,0,0,0,1.0
64,0,611,0,0,0,1.0
64,0,612,0,0,0,1.0
64,0,613,1,1,1,1.0
64,0,614,1,1,0,0.0
64,0,615,1,0,0,1.0
64,0,616,0,0,0,1.0
64,0,617,0,0,0,0.0
64,0,618,1,1,1,1.0
64,0,619,0,0,0,0.0
64,0,620,0,1,1,1.0
64,0,621,1,1,1,1.0
64,0,622,0,0,1,1.0
64,0,623,1,1,1,1.0
64,0,624,1,1,0,1.0
64,0,625,1,1,0,0.0
64,0,626,1,1,1,1.0
64,0,627,0,0,0,0.0
64,0,628,1,1,1,1.0
64,0,629,0,0,0,0.0
64,0,630,1,1,1,1.0
64,0,631,0,0,1,1.0
64,0,632,0,0,0,0.0
64,0,633,0,1,1,1.0
64,0,634,1,1,1,1.0
64,0,635,0,0,0,0.0
64,0,636,0,0,0,0.0
64,0,637,1,1,1,0.0
64,0,638,0,0,0,0.0
64,0,639,0,0,0,0.0
64,0,640,0,0,0,0.0
64,0,641,0,0,0,0.0
64,0,642,0,0,0,1.0
64,0,643,1,1,1,1.0
64,0,644,0,0,0,0.0
64,0,645,1,1,1,0.0
64,0,646,0,0,0,0.0
64,0,647,0,0,0,1.0
64,0,648,0,0,0,1.0
64,0,649,0,0,0,0.0
64,0,650,0,0,0,0.0
64,0,651,1,1,0,0.0
64,0,652,0,0,0,0.0
64,0,653,1,0,0,0.0
64,0,654,0,0,1,1.0
64,0,655,0,0,0,1.0
64,0,656,1,0,0,0.0
64,0,657,0,0,0,0.0
64,0,658,1,1,1,1.0
64,0,659,1,1,1,1.0
64,0,660,1,1,0,1.0
64,0,661,1,0,0,0.0
64,0,662,1,1,1,0.0
64,0,663,0,0,0,0.0
64,0,664,0,0,0,0.0
64,0,665,0,0,0,0.0
64,0,666,1,0,0,0.0
64,0,667,1,1,1,1.0
64,0,668,0,0,0,0.0
64,0,669,0,0,0,1.0
64,0,670,0,0,0,0.0
64,0,671,0,0,0,0.0
64,0,672,1,1,1,1.0
64,0,673,1,0,0,0.0
64,0,674,0,0,0,0.0
64,0,675,1,1,0,0.0
64,0,676,1,1,1,1.0
64,0,677,0,0,0,0.0
64,0,678,0,1,1,1.0
64,0,679,0,0,0,0.0
64,0,680,0,0,0,0.0
64,0,681,0,0,0,1.0
64,0,682,0,0,0,0.0
64,0,683,0,0,0,0.0
64,0,684,0,0,0,1.0
64,0,685,1,1,1,1.0
64,0,686,1,1,0,1.0
64,0,687,0,0,0,0.0
64,0,688,0,0,0,0.0
64,0,689,1,1,1,1.0
64,0,690,0,0,0,0.0
64,0,691,0,0,0,0.0
64,0,692,0,0,0,0.0
64,0,693,1,1,0,0.0
64,0,694,1,0,1,1.0
64,0,695,1,1,0,0.0
64,0,696,0,0,0,1.0
64,0,697,0,0,0,0.0
64,0,698,0,0,0,0.0
64,0,699,0,0,0,0.0
64,0,700,0,0,0,1.0
64,0,701,0,1,1,1.0
64,0,702,0,0,0,0.0
64,0,703,0,0,0,0.0
64,0,704,1,1,1,1.0
64,0,705,1,1,0,1.0
64,0,706,1,1,0,0.0
64,0,707,0,0,0,0.0
64,0,708,0,1,1,1.0
64,0,709,1,1,1,1.0
64,0,710,0,0,0,0.0
64,0,711,0,0,0,0.0
64,0,712,0,0,0,0.0
64,0,713,0,0,0,1.0
64,0,714,1,1,0,0.0
64,0,715,1,1,0,1.0
64,0,716,0,0,0,0.0
64,0,717,0,0,0,0.0
64,0,718,0,1,0,1.0
64,0,719,0,0,0,0.0
64,0,720,0,0,0,0.0
64,0,721,0,0,0,0.0
64,0,722,1,1,0,0.0
64,0,723,0,0,0,0.0
64,0,724,1,1,0,0.0
64,0,725,0,0,0,0.0
64,0,726,0,0,0,0.0
64,0,727,0,0,0,1.0
64,0,728,0,0,1,1.0
64,0,729,0,0,0,0.0
64,0,730,1,1,0,1.0
64,0,731,0,0,0,0.0
64,0,732,1,1,0,0.0
64,0,733,0,0,0,0.0
64,0,734,1,1,1,1.0
64,0,735,0,0,0,0.0
64,0,736,1,1,1,1.0
64,0,737,1,1,1,0.0
64,0,738,1,1,1,1.0
64,0,739,0,0,0,0.0
64,0,740,1,1,1,1.0
64,0,741,1,0,1,1.0
64,0,742,0,0,0,0.0
64,0,743,1,1,1,1.0
64,0,744,1,1,1,1.0
64,0,745,0,0,0,0.0
64,0,746,0,0,1,1.0
64,0,747,0,0,0,0.0
64,0,748,0,0,0,0.0
64,0,749,1,0,0,0.0
64,0,750,0,0,0,0.0
64,0,751,0,0,0,0.0
64,0,752,0,0,0,0.0
64,0,753,0,0,0,0.0
64,0,754,0,0,0,1.0
64,0,755,0,0,0,0.0
64,0,756,1,1,1,1.0
64,0,757,1,0,0,0.0
64,0,758,1,1,1,0.0
64,0,759,0,0,0,0.0
64,0,760,1,1,0,1.0
64,0,761,1,1,0,0.0
64,0,762,0,0,0,0.0
64,0,763,1,0,0,0.0
64,0,764,0,0,0,0.0
64,0,765,1,1,0,1.0
64,0,766,0,0,0,1.0
64,0,767,1,1,0,1.0
64,0,768,1,1,1,1.0
64,0,769,1,1,0,0.0
64,0,770,0,0,0,0.0
64,0,771,1,1,1,1.0
64,0,772,1,1,1,0.0
64,0,773,1,1,0,0.0
64,0,774,1,1,1,1.0
64,0,775,0,0,0,0.0
64,0,776,0,0,1,0.0
64,0,777,0,0,0,0.0
64,0,778,1,0,0,0.0
64,0,779,0,0,0,0.0
64,0,780,0,0,0,1.0
64,0,781,1,1,0,0.0
64,0,782,0,0,0,0.0
64,0,783,0,0,0,0.0
64,0,784,1,1,1,1.0
64,0,785,1,0,0,0.0
64,0,786,0,0,0,0.0
64,0,787,1,1,1,0.0
64,0,788,0,0,0,1.0
64,0,789,1,0,0,0.0
64,0,790,1,1,0,0.0
64,0,791,0,0,0,1.0
64,0,792,1,0,0,0.0
64,0,793,0,0,0,0.0
64,0,794,1,0,0,0.0
64,0,795,0,0,0,0.0
64,0,796,0,0,0,0.0
64,0,797,0,0,0,1.0
64,0,798,0,0,0,0.0
64,0,799,1,1,1,1.0
64,0,800,0,0,0,0.0
64,0,801,0,0,0,0.0
64,0,802,0,0,0,0.0
64,0,803,1,1,1,1.0
64,0,804,0,0,1,1.0
64,0,805,0,0,0,0.0
64,0,806,1,1,1,0.0
64,0,807,0,0,0,1.0
64,0,808,1,1,1,1.0
64,0,809,1,1,1,0.0
64,0,810,1,1,0,0.0
64,0,811,1,0,0,0.0
64,0,812,0,0,0,0.0
64,0,813,0,0,0,0.0
64,0,814,0,0,0,0.0
64,0,815,1,0,0,0.0
64,0,816,1,0,0,0.0
64,0,817,1,1,1,1.0
64,0,818,1,1,1,0.0
64,0,819,0,0,0,0.0
64,0,820,0,0,1,1.0
64,0,821,0,0,0,0.0
64,0,822,0,0,0,0.0
64,0,823,0,0,0,0.0
64,0,824,1,1,1,1.0
64,0,825,1,1,0,0.0
64,0,826,1,1,1,1.0
64,0,827,1,1,1,1.0
64,0,828,0,0,0,0.0
64,0,829,1,1,1,1.0
64,0,830,1,0,0,1.0
64,0,831,0,0,0,0.0
64,0,832,1,1,1,1.0
64,0,833,0,0,0,0.0
64,0,834,1,1,1,1.0
64,0,835,0,0,0,0.0
64,0,836,1,1,1,1.0
64,0,837,0,0,0,0.0
64,0,838,1,1,1,1.0
64,0,839,0,1,0,0.0
64,0,840,0,0,0,0.0
64,0,841,0,0,0,1.0
64,0,842,0,0,0,0.0
64,0,843,0,0,0,0.0
64,0,844,1,1,1,1.0
64,0,845,0,0,0,1.0
64,0,846,0,0,0,0.0
64,0,847,0,0,0,0.0
64,0,848,0,0,0,0.0
64,0,849,1,1,1,1.0
64,0,850,0,0,0,0.0
64,0,851,0,0,0,0.0
64,0,852,1,1,0,1.0
64,0,853,0,0,0,0.0
64,0,854,1,0,1,1.0
64,0,855,1,0,0,1.0
64,0,856,1,0,0,0.0
64,0,857,0,1,0,1.0
64,0,858,0,0,0,0.0
64,0,859,1,1,0,0.0
64,0,860,0,0,0,0.0
64,0,861,0,0,0,0.0
64,0,862,1,1,1,1.0
64,0,863,0,0,0,1.0
64,0,864,1,0,1,1.0
64,0,865,1,0,1,1.0
64,0,866,0,0,0,1.0
64,0,867,0,0,0,0.0
64,0,868,1,1,1,1.0
64,0,869,0,0,0,0.0
64,0,870,1,1,1,1.0
64,0,871,1,0,0,1.0
64,0,872,0,0,0,1.0
64,0,873,1,1,1,1.0
64,0,874,0,0,0,0.0
64,0,875,0,0,0,0.0
64,0,876,1,1,0,1.0
64,0,877,0,0,0,0.0
64,0,878,1,1,1,1.0
64,0,879,0,0,0,0.0
64,0,880,0,0,0,0.0
64,0,881,0,0,0,0.0
64,0,882,1,1,1,1.0
64,0,883,0,0,0,0.0
64,0,884,0,0,0,1.0
64,0,885,0,0,0,0.0
64,0,886,0,0,0,0.0
64,0,887,0,0,0,0.0
64,0,888,1,0,0,0.0
64,0,889,1,0,0,0.0
64,0,890,0,0,0,1.0
64,0,891,0,0,0,1.0
64,0,892,1,1,1,1.0
64,0,893,0,0,0,0.0
64,0,894,0,0,0,0.0
64,0,895,1,1,1,1.0
64,0,896,0,0,0,1.0
64,0,897,1,1,1,1.0
64,0,898,0,0,0,0.0
64,0,899,0,0,0,1.0
64,0,900,0,0,0,0.0
64,0,901,1,0,0,1.0
64,0,902,1,1,1,0.0
64,0,903,1,1,1,1.0
64,0,904,1,1,1,1.0
64,0,905,0,0,0,0.0
64,0,906,0,0,0,0.0
64,0,907,0,0,0,0.0
64,0,908,0,0,0,0.0
64,0,909,1,1,1,0.0
64,0,910,0,0,0,0.0
64,0,911,1,1,1,0.0
64,0,912,1,1,1,1.0
64,0,913,1,1,1,1.0
64,0,914,0,0,0,1.0
64,0,915,1,0,1,1.0
64,0,916,1,1,1,1.0
64,0,917,1,1,1,1.0
64,0,918,1,1,1,1.0
64,0,919,0,0,0,1.0
64,0,920,1,0,0,0.0
64,0,921,0,0,1,1.0
64,0,922,0,0,0,0.0
64,0,923,0,0,0,0.0
64,0,924,1,1,0,0.0
64,0,925,0,0,0,0.0
64,0,926,0,0,1,1.0
64,0,927,0,0,0,0.0
64,0,928,0,0,0,1.0
64,0,929,0,0,0,0.0
64,0,930,0,0,0,1.0
64,0,931,1,1,1,0.0
64,0,932,1,1,1,1.0
64,0,933,1,1,1,0.0
64,0,934,0,1,0,0.0
64,0,935,0,0,0,0.0
64,0,936,0,0,0,1.0
64,0,937,1,1,0,0.0
64,0,938,1,1,0,1.0
64,0,939,1,1,1,1.0
64,0,940,0,1,1,1.0
64,0,941,0,0,0,1.0
64,0,942,1,1,1,1.0
64,0,943,1,1,1,1.0
64,0,944,0,0,0,0.0
64,0,945,0,0,0,0.0
64,0,946,1,0,0,0.0
64,0,947,0,0,0,1.0
64,0,948,1,1,0,1.0
64,0,949,1,1,1,0.0
64,0,950,0,0,0,0.0
64,0,951,0,0,0,0.0
64,0,952,0,0,0,0.0
64,0,953,1,1,1,1.0
64,0,954,0,0,0,1.0
64,0,955,1,0,0,0.0
64,0,956,1,0,0,0.0
64,0,957,0,0,0,0.0
64,0,958,0,0,0,0.0
64,0,959,0,0,0,1.0
64,0,960,0,0,0,0.0
64,0,961,1,0,1,0.0
64,0,962,1,1,1,1.0
64,0,963,0,0,0,1.0
64,0,964,1,1,1,1.0
64,0,965,0,0,0,0.0
64,0,966,1,1,1,1.0
64,0,967,1,1,0,1.0
64,0,968,1,0,0,0.0
64,0,969,1,1,0,0.0
64,0,970,0,0,0,0.0
64,0,971,1,1,1,1.0
64,0,972,1,1,1,0.0
64,0,973,1,0,0,1.0
64,0,974,0,0,0,0.0
64,0,975,1,1,1,1.0
64,0,976,1,1,1,1.0
64,0,977,1,1,1,1.0
64,0,978,1,1,1,1.0
64,0,979,1,1,1,1.0
64,0,980,0,0,1,1.0
64,0,981,1,1,1,1.0
64,0,982,1,0,1,0.0
64,0,983,1,1,1,1.0
64,0,984,1,1,1,1.0
64,0,985,0,0,0,0.0
64,0,986,0,0,0,1.0
64,0,987,1,1,1,1.0
64,0,988,1,1,0,0.0
64,0,989,0,0,1,1.0
64,0,990,0,0,0,0.0
64,0,991,0,0,0,0.0
64,0,992,0,0,0,0.0
64,0,993,1,1,0,0.0
64,0,994,0,0,0,0.0
64,0,995,1,1,1,0.0
64,0,996,1,0,0,0.0
64,0,997,1,0,0,0.0
64,0,998,1,1,1,0.0
64,0,999,0,0,0,0.0
64,1,0,0,1,0,1.0
64,1,1,0,1,0,0.0
64,1,2,0,0,0,0.0
64,1,3,1,1,0,1.0
64,1,4,0,0,0,0.0
64,1,5,0,0,0,0.0
64,1,6,0,0,0,0.0
64,1,7,0,0,0,0.0
64,1,8,0,0,0,1.0
64,1,9,1,1,1,1.0
64,1,10,0,0,0,0.0
64,1,11,1,1,1,0.0
64,1,12,1,1,1,0.0
64,1,13,0,1,0,1.0
64,1,14,1,1,1,1.0
64,1,15,0,1,0,0.0
64,1,16,0,0,0,0.0
64,1,17,0,0,0,0.0
64,1,18,1,1,1,1.0
64,1,19,0,0,0,0.0
64,1,20,0,0,0,0.0
64,1,21,0,0,0,0.0
64,1,22,0,0,0,1.0
64,1,23,1,1,1,1.0
64,1,24,1,1,1,1.0
64,1,25,0,0,0,0.0
64,1,26,1,1,1,1.0
64,1,27,1,1,1,1.0
64,1,28,0,0,1,1.0
64,1,29,0,0,0,0.0
64,1,30,1,1,1,0.0
64,1,31,0,0,0,0.0
64,1,32,0,0,0,0.0
64,1,33,0,0,0,0.0
64,1,34,1,1,1,1.0
64,1,35,0,0,0,0.0
64,1,36,0,0,0,0.0
64,1,37,0,0,0,0.0
64,1,38,0,0,0,0.0
64,1,39,1,1,1,1.0
64,1,40,0,1,1,1.0
64,1,41,1,1,1,1.0
64,1,42,0,0,0,0.0
64,1,43,0,0,0,0.0
64,1,44,1,1,1,1.0
64,1,45,1,1,1,1.0
64,1,46,0,0,0,0.0
64,1,47,0,0,0,0.0
64,1,48,1,1,1,1.0
64,1,49,0,0,0,0.0
64,1,50,1,1,1,1.0
64,1,51,0,0,0,0.0
64,1,52,1,1,1,1.0
64,1,53,1,1,1,1.0
64,1,54,0,0,0,1.0
64,1,55,0,0,0,0.0
64,1,56,1,1,1,1.0
64,1,57,0,0,0,0.0
64,1,58,0,1,0,1.0
64,1,59,0,1,0,0.0
64,1,60,1,1,0,0.0
64,1,61,1,1,0,0.0
64,1,62,1,1,0,0.0
64,1,63,1,1,1,1.0
64,1,64,0,0,0,0.0
64,1,65,0,0,0,0.0
64,1,66,0,1,0,1.0
64,1,67,1,1,1,1.0
64,1,68,0,0,0,0.0
64,1,69,0,0,0,0.0
64,1,70,1,1,1,1.0
64,1,71,1,1,0,0.0
64,1,72,0,0,0,0.0
64,1,73,0,0,0,0.0
64,1,74,0,0,0,0.0
64,1,75,1,1,1,1.0
64,1,76,1,1,0,1.0
64,1,77,0,0,0,0.0
64,1,78,0,0,0,1.0
64,1,79,1,1,1,1.0
64,1,80,0,0,0,1.0
64,1,81,0,0,0,0.0
64,1,82,0,0,0,0.0
64,1,83,1,1,1,1.0
64,1,84,0,0,0,0.0
64,1,85,1,1,1,1.0
64,1,86,0,0,0,0.0
64,1,87,0,0,0,0.0
64,1,88,0,0,0,0.0
64,1,89,0,0,0,0.0
64,1,90,1,1,1,1.0
64,1,91,1,1,1,0.0
64,1,92,0,1,0,1.0
64,1,93,0,1,0,1.0
64,1,94,0,1,0,0.0
64,1,95,0,1,0,0.0
64,1,96,1,1,1,1.0
64,1,97,1,1,1,1.0
64,1,98,0,0,0,1.0
64,1,99,0,0,0,0.0
64,1,100,0,0,0,0.0
64,1,101,1,1,1,1.0
64,1,102,0,0,0,0.0
64,1,103,0,0,0,0.0
64,1,104,0,0,0,1.0
64,1,105,0,0,0,1.0
64,1,106,0,0,0,0.0
64,1,107,1,1,1,1.0
64,1,108,1,1,1,1.0
64,1,109,0,0,0,1.0
64,1,110,0,0,0,0.0
64,1,111,0,0,0,1.0
64,1,112,1,1,0,1.0
64,1,113,0,0,0,0.0
64,1,114,0,0,0,0.0
64,1,115,0,0,0,0.0
64,1,116,0,0,0,1.0
64,1,117,1,1,1,1.0
64,1,118,1,1,1,0.0
64,1,119,0,0,0,0.0
64,1,120,0,0,0,1.0
64,1,121,1,1,1,1.0
64,1,122,0,0,0,1.0
64,1,123,0,0,0,0.0
64,1,124,1,1,1,1.0
64,1,125,0,0,0,0.0
64,1,126,0,0,0,1.0
64,1,127,0,0,0,1.0
64,1,128,1,1,1,1.0
64,1,129,1,1,1,1.0
64,1,130,0,0,0,0.0
64,1,131,0,1,0,0.0
64,1,132,0,1,0,0.0
64,1,133,0,1,0,1.0
64,1,134,1,1,1,1.0
64,1,135,1,1,1,1.0
64,1,136,0,1,0,0.0
64,1,137,0,0,0,1.0
64,1,138,0,0,0,0.0
64,1,139,0,0,0,0.0
64,1,140,0,1,0,0.0
64,1,141,0,0,0,0.0
64,1,142,1,1,1,1.0
64,1,143,0,0,0,0.0
64,1,144,0,1,0,1.0
64,1,145,0,0,0,1.0
64,1,146,0,0,0,0.0
64,1,147,0,0,0,0.0
64,1,148,0,0,0,1.0
64,1,149,0,0,0,0.0
64,1,150,0,0,0,1.0
64,1,151,0,0,0,0.0
64,1,152,0,1,0,0.0
64,1,153,0,0,0,0.0
64,1,154,1,1,1,1.0
64,1,155,0,0,0,0.0
64,1,156,0,0,0,0.0
64,1,157,0,0,0,1.0
64,1,158,1,1,0,1.0
64,1,159,0,0,0,0.0
64,1,160,1,1,1,1.0
64,1,161,0,0,0,0.0
64,1,162,1,1,1,0.0
64,1,163,0,0,0,0.0
64,1,164,0,0,0,0.0
64,1,165,1,1,1,1.0
64,1,166,1,1,1,1.0
64,1,167,1,1,1,0.0
64,1,168,0,0,0,0.0
64,1,169,0,0,0,0.0
64,1,170,0,1,0,0.0
64,1,171,1,1,0,0.0
64,1,172,0,0,0,0.0
64,1,173,1,1,1,1.0
64,1,174,1,1,0,1.0
64,1,175,1,1,1,1.0
64,1,176,1,1,1,0.0
64,1,177,1,1,1,1.0
64,1,178,1,1,1,1.0
64,1,179,0,0,1,1.0
64,1,180,0,0,0,0.0
64,1,181,0,0,0,1.0
64,1,182,1,1,1,1.0
64,1,183,1,1,1,1.0
64,1,184,1,1,1,1.0
64,1,185,1,1,1,1.0
64,1,186,1,1,1,1.0
64,1,187,0,0,0,1.0
64,1,188,0,0,0,0.0
64,1,189,0,0,0,0.0
64,1,190,0,0,0,0.0
64,1,191,1,1,1,1.0
64,1,192,1,1,0,1.0
64,1,193,0,0,0,1.0
64,1,194,1,1,1,1.0
64,1,195,1,1,0,0.0
64,1,196,0,0,0,1.0
64,1,197,1,1,1,1.0
64,1,198,1,1,1,1.0
64,1,199,0,0,0,0.0
64,1,200,0,0,0,1.0
64,1,201,0,0,0,0.0
64,1,202,1,1,1,1.0
64,1,203,1,1,1,1.0
64,1,204,0,0,0,0.0
64,1,205,0,1,0,0.0
